sku;_category;_type;_attribute_set;_product_websites;status;visibility;tax_class_id;qty;is_in_stock;_akeneo_variant_group;_super_products_sku;_super_attribute_code;_super_attribute_option;_super_attribute_price_corr;has_options;required_options;name;description;price;clothing_size;container_material;main_color;secondary_color;tshirt_materials;tshirt_style
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"OROMUG_DBO";"Hauptkatalog/Büro/Leckereien";"simple";"mugs";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Oro Mug";"Oro Mug";"5.0";"";"ceramic";"blue";"orange";"";""
"OROMUG_DBO_config";"Hauptkatalog/Büro/Leckereien";"configurable";"mugs";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Oro Mug";"Oro Mug";"5.0";"";"ceramic";"blue";"orange";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"main_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"main_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"main_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"main_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"main_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"main_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_BO";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_BO";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_BO";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_BO";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_BO";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_BO";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_WO";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_WO";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_WO";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_WO";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_WO";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_WO";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"main_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_DBO";"secondary_color";"orange";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OW";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_OB";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"OROMUG_ODB";"secondary_color";"blue";"";"";"";"";"";"";"";"";"";"";"";""
